ID,DtEmissão,DtVencimento,VlOriginal,Desconto,Prestador,Motivo,VlPago,DtPagamento,Saldo,Quitado,Observ,BancoSaida,NFSolicitada
6952,2025-09-09 00:00:00,2025-09-19 00:00:00,2800,0,51,Serviços tomados,2800,2025-09-10 00:00:00,0,S,,BS2,S
6953,2025-09-09 00:00:00,2025-09-19 00:00:00,1680,0,51,Serviços tomados,1680,2025-09-10 00:00:00,0,S,,BS2,S
6954,2025-09-09 00:00:00,2025-09-19 00:00:00,350,0,51,Serviços tomados,350,2025-09-10 00:00:00,0,S,CLIENTE 1001 CP SILVÉRIO,BS2,S
6955,2025-09-09 00:00:00,2025-09-19 00:00:00,1680,0,51,Serviços tomados,1680,2025-09-10 00:00:00,0,S,"Desconto de 1680,00 24 hrs Allan recebeu últ.mes e MAISROI360 não recebeu",BS2,S
6956,2025-09-09 00:00:00,2025-09-19 00:00:00,1925,0,48,Serviços tomados,1925,2025-09-18 00:00:00,0,S,,BS2,S
6957,2025-09-09 00:00:00,2025-09-19 00:00:00,10920,0,56,Serviços tomados,10920,2025-09-17 00:00:00,0,S,,BS2,S
6958,2025-09-09 00:00:00,2025-09-19 00:00:00,10920,0,56,Serviços tomados,10920,2025-09-17 00:00:00,0,S,Adimax,BS2,S
6959,2025-09-09 00:00:00,2025-09-19 00:00:00,2080,0,73,Serviços tomados,2080,2025-09-19 00:00:00,0,S,Melhorias Fluig processos Contratos/Compras,CONTABILIZEI,S
6960,2025-09-09 00:00:00,2025-09-19 00:00:00,390,0,73,Serviços tomados,390,2025-09-19 00:00:00,0,S,,CONTABILIZEI,S
6961,2025-09-09 00:00:00,2025-09-19 00:00:00,300,0,50080,Serviços tomados,300,2025-09-13 00:00:00,0,S,5 HRS Daxia e 56 hrs para Itaminas,CONTABILIZEI,S
6962,2025-09-09 00:00:00,2025-09-19 00:00:00,8750,0,66,Serviços tomados,8750,2025-09-18 00:00:00,0,S,,BS2,S
6964,2025-09-10 00:00:00,2025-09-19 00:00:00,1156,0,60081,Serviços tomados,1156,2025-09-18 00:00:00,0,S,,BS2,S
6965,2025-09-10 00:00:00,2025-09-19 00:00:00,520,0,70093,Serviços tomados,520,2025-09-18 00:00:00,0,S,,BS2,S
6966,2025-09-10 00:00:00,2025-09-19 00:00:00,5200,0,70093,Serviços tomados,5200,2025-09-18 00:00:00,0,S,,BS2,S
6967,2025-09-10 00:00:00,2025-09-19 00:00:00,1300,0,70093,Serviços tomados,1300,2025-09-18 00:00:00,0,S,,BS2,S
6968,2025-09-10 00:00:00,2025-09-19 00:00:00,756,0,60081,Serviços tomados,756,2025-09-18 00:00:00,0,S,,BS2,S
6969,2025-09-10 00:00:00,2025-09-19 00:00:00,2240,0,60086,Serviços tomados,2240,2025-09-18 00:00:00,0,S,RACCO,BS2,S
6970,2025-09-10 00:00:00,2025-09-19 00:00:00,3360,0,60086,Serviços tomados,3360,2025-09-18 00:00:00,0,S,,BS2,S
6971,2025-09-10 00:00:00,2025-09-19 00:00:00,2240,0,60086,Serviços tomados,2240,2025-09-18 00:00:00,0,S,,BS2,S
6972,2025-09-10 00:00:00,2025-09-19 00:00:00,16000,0,70088,Serviços tomados,16000,2025-09-15 00:00:00,0,S,,CONTABILIZEI,S
6973,2025-09-10 00:00:00,2025-09-19 00:00:00,560,0,70094,Serviços tomados,560,2025-09-18 00:00:00,0,S,8 hrs p/ Andreia Piva TOTVS PAULISTA SP,BS2,S
6975,2025-09-10 00:00:00,2025-09-19 00:00:00,5952,0,70100,Serviços tomados,5952,2025-09-18 00:00:00,0,S,,BS2,S
6976,2025-09-10 00:00:00,2025-09-19 00:00:00,11017.5,0,60080,Serviços tomados,11017.5,2025-09-12 00:00:00,0,S,,BS2,S
6977,2025-09-10 00:00:00,2025-09-19 00:00:00,3360,0,70094,Serviços tomados,3360,2025-09-18 00:00:00,0,S,Neylor,BS2,S
6978,2025-09-10 00:00:00,2025-09-19 00:00:00,4322.5,0,64,Serviços tomados,4322.5,2025-09-19 00:00:00,0,S,,CONTABILIZEI,S
6979,2025-09-10 00:00:00,2025-09-19 00:00:00,1920,0,34,Serviços tomados,1920,2025-09-18 00:00:00,0,S,,CONTABILIZEI,S
6980,2025-09-10 00:00:00,2025-09-19 00:00:00,1920,0,34,Serviços tomados,1920,2025-09-18 00:00:00,0,S,,CONTABILIZEI,S
6984,2025-09-17 00:00:00,2025-09-19 00:00:00,1600,0,23,Serviços tomados,1600,2025-09-19 00:00:00,0,S,Acordo de pgto para Leandro devido a complexidade do Painel de Controle,CONTABILIZEI,S
6985,2025-09-17 00:00:00,2025-09-19 00:00:00,11495,0,23,Serviços tomados,11495,2025-09-19 00:00:00,0,S,,BS2,S
6986,2025-09-17 00:00:00,2025-09-19 00:00:00,9895,0,23,Serviços tomados,9895,2025-09-19 00:00:00,0,S,,CONTABILIZEI,S
6987,2025-09-19 00:00:00,2025-09-19 00:00:00,1530,0,32,Adiantamento Prestador,1500,2025-09-19 00:00:00,30,N,"Cobrando 2% juros 30,00",BS2,S
6988,2025-09-19 00:00:00,2025-09-19 00:00:00,1530,0,43,Adiantamento Prestador,1500,2025-09-19 00:00:00,30,N,"Cobrando 2% juros 30,00",BS2,S
6989,2025-09-27 00:00:00,2025-10-17 00:00:00,2450,0,43,Adiantamento Prestador,2450,2025-09-27 00:00:00,0,N,Pgto ref. Projeto Beneficiamento Larissa Triangulo,BS2,N
6990,2025-10-01 00:00:00,2025-10-01 00:00:00,10000,0,40,Adiantamento Prestador,10000,2025-10-01 00:00:00,0,N,,BS2,N
